file,sheet,cell,value,is_formula
Cisco Unit List Price_240426.xlsx,C9500,I78,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K78,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L78,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M78,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N78,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M79,SubTotal,False
Cisco Unit List Price_240426.xlsx,C9500,N79,166221.42,False
Cisco Unit List Price_240426.xlsx,C9500,A80,6.0,False
Cisco Unit List Price_240426.xlsx,C9500,B80,C9500X-60L4D-A,False
Cisco Unit List Price_240426.xlsx,C9500,C80,-,False
Cisco Unit List Price_240426.xlsx,C9500,D80,"Catalyst 9500 60x10/25/50G + 4x400G, Advantage",False
Cisco Unit List Price_240426.xlsx,C9500,E80,Default,False
Cisco Unit List Price_240426.xlsx,C9500,F80,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G80,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H80,No,False
Cisco Unit List Price_240426.xlsx,C9500,I80,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K80,78792.07,False
Cisco Unit List Price_240426.xlsx,C9500,L80,78792.07,False
Cisco Unit List Price_240426.xlsx,C9500,M80,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N80,78792.07,False
Cisco Unit List Price_240426.xlsx,C9500,A81,6.0.1,False
Cisco Unit List Price_240426.xlsx,C9500,B81,CON-L1NBD-C954SXU5,False
Cisco Unit List Price_240426.xlsx,C9500,C81,-,False
Cisco Unit List Price_240426.xlsx,C9500,D81,"CX LEVEL 1 8X5XNBD Catalyst 9500 60x25/50G + 4x400G, Advant",False
Cisco Unit List Price_240426.xlsx,C9500,F81,36.0,False
Cisco Unit List Price_240426.xlsx,C9500,G81,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,H81,No,False
Cisco Unit List Price_240426.xlsx,C9500,I81,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K81,24457.14,False
Cisco Unit List Price_240426.xlsx,C9500,L81,24457.14,False
Cisco Unit List Price_240426.xlsx,C9500,M81,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N81,24457.14,False
Cisco Unit List Price_240426.xlsx,C9500,O81,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C9500,A82,6.1,False
Cisco Unit List Price_240426.xlsx,C9500,B82,C9500X-DNA-60L4D-A,False
Cisco Unit List Price_240426.xlsx,C9500,C82,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,D82,"C9500X DNA Advantage, Term License",False
Cisco Unit List Price_240426.xlsx,C9500,F82,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G82,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H82,No,False
Cisco Unit List Price_240426.xlsx,C9500,I82,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K82,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L82,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M82,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N82,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A83,6.1.0.1,False
Cisco Unit List Price_240426.xlsx,C9500,B83,CON-L1SWT-C955KX9D,False
Cisco Unit List Price_240426.xlsx,C9500,C83,-,False
Cisco Unit List Price_240426.xlsx,C9500,D83,"CX LEVEL 1 SW SUB C9500X DNA Advantage, Term License",False
Cisco Unit List Price_240426.xlsx,C9500,F83,36.0,False
Cisco Unit List Price_240426.xlsx,C9500,G83,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,H83,No,False
Cisco Unit List Price_240426.xlsx,C9500,I83,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K83,2937.0,False
Cisco Unit List Price_240426.xlsx,C9500,L83,2937.0,False
Cisco Unit List Price_240426.xlsx,C9500,M83,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N83,2937.0,False
Cisco Unit List Price_240426.xlsx,C9500,O83,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C9500,A84,6.1.1,False
Cisco Unit List Price_240426.xlsx,C9500,B84,C9500X-DNA-A-3Y,False
Cisco Unit List Price_240426.xlsx,C9500,C84,-,False
Cisco Unit List Price_240426.xlsx,C9500,D84,Cisco Catalyst 9500X DNA Advantage 3 Year License,False
Cisco Unit List Price_240426.xlsx,C9500,F84,36.0,False
Cisco Unit List Price_240426.xlsx,C9500,G84,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,H84,No,False
Cisco Unit List Price_240426.xlsx,C9500,I84,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K84,14245.0,False
Cisco Unit List Price_240426.xlsx,C9500,L84,14245.0,False
Cisco Unit List Price_240426.xlsx,C9500,M84,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N84,14245.0,False
Cisco Unit List Price_240426.xlsx,C9500,A85,6.2,False
Cisco Unit List Price_240426.xlsx,C9500,B85,C9K-PWR-1500WAC,False
Cisco Unit List Price_240426.xlsx,C9500,C85,-,False
Cisco Unit List Price_240426.xlsx,C9500,D85,1500W AC Power Supply,False
Cisco Unit List Price_240426.xlsx,C9500,F85,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G85,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H85,No,False
Cisco Unit List Price_240426.xlsx,C9500,I85,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K85,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L85,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M85,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N85,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A86,6.3,False
Cisco Unit List Price_240426.xlsx,C9500,B86,C9K-PWR-1500WAC/2,False
Cisco Unit List Price_240426.xlsx,C9500,C86,-,False
Cisco Unit List Price_240426.xlsx,C9500,D86,1500W AC Power Supply,False
Cisco Unit List Price_240426.xlsx,C9500,F86,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G86,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H86,No,False
Cisco Unit List Price_240426.xlsx,C9500,I86,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K86,3639.68,False
Cisco Unit List Price_240426.xlsx,C9500,L86,3639.68,False
Cisco Unit List Price_240426.xlsx,C9500,M86,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N86,3639.68,False
Cisco Unit List Price_240426.xlsx,C9500,A87,6.4,False
Cisco Unit List Price_240426.xlsx,C9500,B87,PWR-CAB-AC-EU,False
Cisco Unit List Price_240426.xlsx,C9500,C87,-,False
Cisco Unit List Price_240426.xlsx,C9500,D87,Power Cord for AC V2 Power Module (Europe),False
Cisco Unit List Price_240426.xlsx,C9500,F87,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G87,21.0,False
Cisco Unit List Price_240426.xlsx,C9500,H87,No,False
Cisco Unit List Price_240426.xlsx,C9500,I87,2.0,False
Cisco Unit List Price_240426.xlsx,C9500,K87,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L87,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M87,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N87,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A88,6.5,False
Cisco Unit List Price_240426.xlsx,C9500,B88,C9500X-NW-A,False
Cisco Unit List Price_240426.xlsx,C9500,C88,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,D88,"C9500X Network Stack, Advantage",False
Cisco Unit List Price_240426.xlsx,C9500,F88,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G88,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H88,No,False
Cisco Unit List Price_240426.xlsx,C9500,I88,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K88,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L88,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M88,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N88,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A89,6.6,False
Cisco Unit List Price_240426.xlsx,C9500,B89,S9500UK9-1715,False
Cisco Unit List Price_240426.xlsx,C9500,C89,-,False
Cisco Unit List Price_240426.xlsx,C9500,D89,CAT9300/9400/9500/9600 UNIVERSAL,False
Cisco Unit List Price_240426.xlsx,C9500,F89,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G89,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H89,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,I89,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K89,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L89,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M89,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N89,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A90,6.7,False
Cisco Unit List Price_240426.xlsx,C9500,B90,C9K-F3-SSD-240GB,False
Cisco Unit List Price_240426.xlsx,C9500,C90,-,False
Cisco Unit List Price_240426.xlsx,C9500,D90,Catalyst 9500X Series 240GB SSD Storage,False
Cisco Unit List Price_240426.xlsx,C9500,F90,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G90,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H90,No,False
Cisco Unit List Price_240426.xlsx,C9500,I90,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K90,3761.77,False
Cisco Unit List Price_240426.xlsx,C9500,L90,3761.77,False
Cisco Unit List Price_240426.xlsx,C9500,M90,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N90,3761.77,False
Cisco Unit List Price_240426.xlsx,C9500,A91,6.8,False
Cisco Unit List Price_240426.xlsx,C9500,B91,C9500X-FAN-1U-R,False
Cisco Unit List Price_240426.xlsx,C9500,C91,-,False
Cisco Unit List Price_240426.xlsx,C9500,D91,Catalyst 9500X front to back (port-side intake) cooling Fan,False
Cisco Unit List Price_240426.xlsx,C9500,F91,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G91,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H91,No,False
Cisco Unit List Price_240426.xlsx,C9500,I91,6.0,False
Cisco Unit List Price_240426.xlsx,C9500,K91,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L91,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M91,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N91,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A92,6.9,False
Cisco Unit List Price_240426.xlsx,C9500,B92,C9K-OPTICS-TOOL,False
Cisco Unit List Price_240426.xlsx,C9500,C92,-,False
Cisco Unit List Price_240426.xlsx,C9500,D92,Optics extraction tool for C9000 Switches,False
Cisco Unit List Price_240426.xlsx,C9500,F92,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G92,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H92,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,I92,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K92,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L92,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M92,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N92,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A93,6.1,False
Cisco Unit List Price_240426.xlsx,C9500,B93,C9500X-RFID,False
Cisco Unit List Price_240426.xlsx,C9500,C93,-,False
Cisco Unit List Price_240426.xlsx,C9500,D93,RFID Selected,False
Cisco Unit List Price_240426.xlsx,C9500,F93,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G93,14.0,False
Cisco Unit List Price_240426.xlsx,C9500,H93,No,False
Cisco Unit List Price_240426.xlsx,C9500,I93,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K93,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L93,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M93,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N93,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,A94,6.11,False
Cisco Unit List Price_240426.xlsx,C9500,B94,NETWORK-PNP-LIC,False
Cisco Unit List Price_240426.xlsx,C9500,C94,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,D94,Network Plug-n-Play Connect for zero-touch device deployment,False
Cisco Unit List Price_240426.xlsx,C9500,F94,N/A,False
Cisco Unit List Price_240426.xlsx,C9500,G94,2.0,False
Cisco Unit List Price_240426.xlsx,C9500,H94,Yes,False
Cisco Unit List Price_240426.xlsx,C9500,I94,1.0,False
Cisco Unit List Price_240426.xlsx,C9500,K94,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,L94,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M94,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,N94,0.0,False
Cisco Unit List Price_240426.xlsx,C9500,M95,SubTotal,False
Cisco Unit List Price_240426.xlsx,C9500,N95,127832.66,False
Cisco Unit List Price_240426.xlsx,C9500,M96,Estimate Total,False
Cisco Unit List Price_240426.xlsx,C9500,N96,575830.89,False
Cisco Unit List Price_240426.xlsx,C8000,A1,Line Number,False
Cisco Unit List Price_240426.xlsx,C8000,B1,Item Name,False
Cisco Unit List Price_240426.xlsx,C8000,C1,Smart Account Mandatory,False
Cisco Unit List Price_240426.xlsx,C8000,D1,Description,False
Cisco Unit List Price_240426.xlsx,C8000,E1,Group Name,False
Cisco Unit List Price_240426.xlsx,C8000,F1,Service Duration (Months),False
Cisco Unit List Price_240426.xlsx,C8000,G1,Estimated Lead Time (Days),False
Cisco Unit List Price_240426.xlsx,C8000,H1,Included Item,False
Cisco Unit List Price_240426.xlsx,C8000,I1,Quantity,False
Cisco Unit List Price_240426.xlsx,C8000,J1,Pricing Term,False
Cisco Unit List Price_240426.xlsx,C8000,K1,ListPrice,False
Cisco Unit List Price_240426.xlsx,C8000,L1,Extended ListPrice,False
Cisco Unit List Price_240426.xlsx,C8000,M1,Discount %,False
Cisco Unit List Price_240426.xlsx,C8000,N1,Selling Price,False
Cisco Unit List Price_240426.xlsx,C8000,O1,Service Type,False
Cisco Unit List Price_240426.xlsx,C8000,A2,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,B2,C8200L-1N-4T,False
Cisco Unit List Price_240426.xlsx,C8000,C2,-,False
Cisco Unit List Price_240426.xlsx,C8000,D2,Cisco Catalyst 8200L with 1-NIM slot and 4x1G WAN ports,False
Cisco Unit List Price_240426.xlsx,C8000,E2,Default,False
Cisco Unit List Price_240426.xlsx,C8000,F2,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G2,28.0,False
Cisco Unit List Price_240426.xlsx,C8000,H2,No,False
Cisco Unit List Price_240426.xlsx,C8000,I2,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K2,2217.1,False
Cisco Unit List Price_240426.xlsx,C8000,L2,2217.1,False
Cisco Unit List Price_240426.xlsx,C8000,M2,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N2,2217.1,False
Cisco Unit List Price_240426.xlsx,C8000,A3,1.0.1,False
Cisco Unit List Price_240426.xlsx,C8000,B3,CON-SNT-C8200TL1,False
Cisco Unit List Price_240426.xlsx,C8000,C3,-,False
Cisco Unit List Price_240426.xlsx,C8000,D3,SNTC-8X5XNBD Cisco Catalyst 8200L with 1-NIM slot and,False
Cisco Unit List Price_240426.xlsx,C8000,F3,36.0,False
Cisco Unit List Price_240426.xlsx,C8000,G3,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,H3,No,False
Cisco Unit List Price_240426.xlsx,C8000,I3,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K3,1155.0,False
Cisco Unit List Price_240426.xlsx,C8000,L3,1155.0,False
Cisco Unit List Price_240426.xlsx,C8000,M3,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N3,1155.0,False
Cisco Unit List Price_240426.xlsx,C8000,O3,PRIMARYSERVICE,False
Cisco Unit List Price_240426.xlsx,C8000,A4,1.1,False
Cisco Unit List Price_240426.xlsx,C8000,B4,C-RFID-1R,False
Cisco Unit List Price_240426.xlsx,C8000,C4,-,False
Cisco Unit List Price_240426.xlsx,C8000,D4,RFID - 1RU for Cisco 8200/8300/8400/8500L Series,False
Cisco Unit List Price_240426.xlsx,C8000,F4,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G4,21.0,False
Cisco Unit List Price_240426.xlsx,C8000,H4,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,I4,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K4,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L4,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M4,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N4,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A5,1.2,False
Cisco Unit List Price_240426.xlsx,C8000,B5,C8200-RM-19-1R,False
Cisco Unit List Price_240426.xlsx,C8000,C5,-,False
Cisco Unit List Price_240426.xlsx,C8000,D5,"Cisco Catalyst 8200 Rack mount kit - 19"" 1R",False
Cisco Unit List Price_240426.xlsx,C8000,F5,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G5,21.0,False
Cisco Unit List Price_240426.xlsx,C8000,H5,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,I5,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K5,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L5,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M5,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N5,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A6,1.3,False
Cisco Unit List Price_240426.xlsx,C8000,B6,NETWORK-PNP-LIC,False
Cisco Unit List Price_240426.xlsx,C8000,C6,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D6,Network Plug-n-Play Connect for zero-touch device deployment,False
Cisco Unit List Price_240426.xlsx,C8000,F6,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G6,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H6,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,I6,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K6,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L6,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M6,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N6,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A7,1.4,False
Cisco Unit List Price_240426.xlsx,C8000,B7,DNA-C8200-SW,False
Cisco Unit List Price_240426.xlsx,C8000,C7,-,False
Cisco Unit List Price_240426.xlsx,C8000,D7,Cisco DNA subscription for C8200 series,False
Cisco Unit List Price_240426.xlsx,C8000,F7,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G7,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H7,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,I7,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K7,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L7,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M7,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N7,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A8,1.4.1,False
Cisco Unit List Price_240426.xlsx,C8000,B8,SVS-PDNA-ADV,False
Cisco Unit List Price_240426.xlsx,C8000,C8,-,False
Cisco Unit List Price_240426.xlsx,C8000,D8,Cisco Support Standard - Tiered DNA Advantage On-Prem,False
Cisco Unit List Price_240426.xlsx,C8000,F8,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G8,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H8,No,False
Cisco Unit List Price_240426.xlsx,C8000,I8,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J8,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K8,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L8,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M8,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N8,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A9,1.4.2,False
Cisco Unit List Price_240426.xlsx,C8000,B9,TE-EMBED-WANI,False
Cisco Unit List Price_240426.xlsx,C8000,C9,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D9,Cisco ThousandEyes WAN Insights Embedded,False
Cisco Unit List Price_240426.xlsx,C8000,F9,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G9,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H9,No,False
Cisco Unit List Price_240426.xlsx,C8000,I9,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J9,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K9,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L9,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M9,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N9,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A10,1.4.3,False
Cisco Unit List Price_240426.xlsx,C8000,B10,SDWAN-UMB-ADV,False
Cisco Unit List Price_240426.xlsx,C8000,C10,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D10,Cisco Umbrella for DNA Advantage,False
Cisco Unit List Price_240426.xlsx,C8000,F10,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G10,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H10,No,False
Cisco Unit List Price_240426.xlsx,C8000,I10,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J10,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K10,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L10,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M10,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N10,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A11,1.4.4,False
Cisco Unit List Price_240426.xlsx,C8000,B11,DNAC-ONPREM-PF,False
Cisco Unit List Price_240426.xlsx,C8000,C11,-,False
Cisco Unit List Price_240426.xlsx,C8000,D11,Cisco DNA Center On Prem Deployment Option for WAN,False
Cisco Unit List Price_240426.xlsx,C8000,F11,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G11,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H11,No,False
Cisco Unit List Price_240426.xlsx,C8000,I11,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J11,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K11,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L11,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M11,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N11,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A12,1.4.5,False
Cisco Unit List Price_240426.xlsx,C8000,B12,C82L-1N-4T-PF,False
Cisco Unit List Price_240426.xlsx,C8000,C12,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D12,C8200L-1N-4T Platform Selection for DNA Subscription,False
Cisco Unit List Price_240426.xlsx,C8000,F12,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G12,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H12,No,False
Cisco Unit List Price_240426.xlsx,C8000,I12,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K12,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L12,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M12,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N12,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A13,1.4.6,False
Cisco Unit List Price_240426.xlsx,C8000,B13,IOSXE-AUTO-MODE-PF,False
Cisco Unit List Price_240426.xlsx,C8000,C13,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D13,IOS XE Autonomous for Unified image,False
Cisco Unit List Price_240426.xlsx,C8000,F13,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G13,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H13,No,False
Cisco Unit List Price_240426.xlsx,C8000,I13,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J13,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K13,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L13,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M13,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N13,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A14,1.4.7,False
Cisco Unit List Price_240426.xlsx,C8000,B14,DNA-P-T2-A-3Y,False
Cisco Unit List Price_240426.xlsx,C8000,C14,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D14,"Cisco DNA Advantage On-Prem Lic 3Y - upto 1G (Aggr, 2G)",False
Cisco Unit List Price_240426.xlsx,C8000,F14,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G14,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,H14,No,False
Cisco Unit List Price_240426.xlsx,C8000,I14,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J14,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K14,350.0,False
Cisco Unit List Price_240426.xlsx,C8000,L14,12600.0,False
Cisco Unit List Price_240426.xlsx,C8000,M14,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N14,12600.0,False
Cisco Unit List Price_240426.xlsx,C8000,A15,1.4.8,False
Cisco Unit List Price_240426.xlsx,C8000,B15,DSTACK-T2-A,False
Cisco Unit List Price_240426.xlsx,C8000,C15,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D15,"Cisco DNA Advantage Stack - upto 1G (Aggr, 2G)",False
Cisco Unit List Price_240426.xlsx,C8000,F15,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G15,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H15,No,False
Cisco Unit List Price_240426.xlsx,C8000,I15,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,J15,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K15,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L15,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M15,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N15,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A16,1.4.9,False
Cisco Unit List Price_240426.xlsx,C8000,B16,NWSTACK-T2-A,False
Cisco Unit List Price_240426.xlsx,C8000,C16,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D16,"Cisco Network Advantage Stack - upto 1G (Aggr, 2G)",False
Cisco Unit List Price_240426.xlsx,C8000,F16,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G16,3.0,False
Cisco Unit List Price_240426.xlsx,C8000,H16,No,False
Cisco Unit List Price_240426.xlsx,C8000,I16,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K16,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,L16,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,M16,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,N16,0.0,False
Cisco Unit List Price_240426.xlsx,C8000,A17,1.5,False
Cisco Unit List Price_240426.xlsx,C8000,B17,C8000-HSEC,False
Cisco Unit List Price_240426.xlsx,C8000,C17,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,D17,U.S. Export Restriction Compliance license for C8000 series,False
Cisco Unit List Price_240426.xlsx,C8000,F17,N/A,False
Cisco Unit List Price_240426.xlsx,C8000,G17,28.0,False
Cisco Unit List Price_240426.xlsx,C8000,H17,Yes,False
Cisco Unit List Price_240426.xlsx,C8000,I17,1.0,False
Cisco Unit List Price_240426.xlsx,C8000,K17,0.0,False
